image,match_type,iou,gt_index,pred_index,pred_conf,gt_depth_m,pred_depth_m,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2
12_png_jpg.rf.6158c6f6114c7007ca01975433248290.jpg,TP,0.9506847581715593,0.0,0.0,0.9062378406524658,1.9851116625310175,1.94996780601248,169.75,91.0,324.25,494.0,169.422607421875,86.26119995117188,329.0599365234375,496.5243835449219
133_jpg.rf.326df20b6f1d2b117ff6849ce3e8f0b9.jpg,TP,0.9567325222073795,0.0,0.0,0.9164851903915405,1.5763546798029557,1.5501847964282547,162.75,97.25,493.25,604.75,163.92063903808594,96.7220458984375,501.27783203125,612.78955078125
137_jpg.rf.57c38536399ec84258003d56800e24b8.jpg,TP,0.9513285620106611,0.0,0.0,0.9141541719436646,1.8713450292397662,1.8952653070667578,184.0,186.25,388.0,613.75,179.31072998046875,190.61529541015625,385.01275634765625,612.7197875976562
139_jpg.rf.c657e340d86babd0c4700c9c4e4e7ea5.jpg,TP,0.9810036201314583,0.0,0.0,0.9582248330116272,1.266825019794141,1.2515840312651558,9.75,1.25,622.25,632.75,6.65155029296875,0.0,623.5005493164062,639.1900024414062
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,TP,0.9564905739433397,1.0,0.0,0.9027810096740723,2.4096385542168677,2.4403412962674724,319.0,185.0,451.0,517.0,317.4963073730469,185.7327880859375,448.3037414550781,513.5557861328125
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,TP,0.9170086481920833,3.0,2.0,0.8836436867713928,2.857142857142857,2.8457796387975436,66.75,123.0,185.25,403.0,73.94094848632812,124.814453125,184.38284301757812,405.9324951171875
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,TP,0.9069335493478717,2.0,3.0,0.8831460475921631,2.3952095808383236,2.551329466266983,177.0,158.0,305.0,492.0,178.44851684570312,169.03732299804688,302.10260009765625,482.5993347167969
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,TP,0.8978897652898077,7.0,5.0,0.6434103846549988,2.768166089965398,2.7044810919276383,265.25,129.0,370.75,418.0,272.38671875,131.16107177734375,370.92431640625,426.9664306640625
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,TP,0.8956965526932321,4.0,4.0,0.813387393951416,3.404255319148936,3.490145505386201,35.0,58.0,118.0,293.0,31.956417083740234,61.48632049560547,122.52761840820312,290.703125
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,TP,0.8945909409699078,0.0,1.0,0.8989419341087341,2.4615384615384617,2.4131677005368464,462.0,200.0,597.0,525.0,454.4954833984375,197.77777099609375,591.947998046875,529.292236328125
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,TP,0.7840426886995177,8.0,6.0,0.5006908178329468,2.507836990595611,2.8382069180860556,373.75,148.0,486.25,467.0,378.0413818359375,148.28128051757812,477.8658447265625,430.1493835449219
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,TP,0.6765517073523947,11.0,7.0,0.43686485290527344,8.290155440414507,6.548159298143155,245.25,40.75,342.75,137.25,242.02859497070312,37.41004943847656,329.0567321777344,159.581787109375
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,FN,,5.0,,,3.5164835164835164,,112.0,85.25,200.0,312.75,,,,
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,FN,,6.0,,,6.530612244897959,,191.25,105.75,286.75,228.25,,,,
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,FN,,9.0,,,10.32258064516129,,350.75,114.25,445.25,191.75,,,,
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,FN,,10.0,,,8.080808080808081,,190.0,73.0,291.0,172.0,,,,
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,FN,,12.0,,,13.793103448275863,,358.0,91.0,446.0,149.0,,,,
140_jpg.rf.da6c7245ca79dda94549dc9e26d7e220.jpg,FN,,13.0,,,9.142857142857144,,358.75,64.25,443.25,151.75,,,,
141_jpg.rf.9f397ce417a99b64e4d449d55b5b8bb1.jpg,TP,0.9528923586098935,0.0,0.0,0.9244369268417358,1.8475750577367205,1.8340934109796807,301.25,180.0,554.75,613.0,293.1043701171875,175.79901123046875,555.9825439453125,611.9818115234375
141_jpg.rf.9f397ce417a99b64e4d449d55b5b8bb1.jpg,TP,0.9386540181113763,1.0,1.0,0.8951777815818787,1.5037593984962405,1.4861183785717405,116.25,29.0,385.75,561.0,110.97634887695312,26.94097900390625,377.13299560546875,565.256103515625
142_jpg.rf.93f616ff0e06912b52ece6d9975ec5bc.jpg,TP,0.9785233895564469,0.0,0.0,0.9395220279693604,1.324503311258278,1.3189817057100561,192.0,0.0,460.0,604.0,190.33645629882812,0.0,463.0767517089844,606.5285034179688
143_jpg.rf.0a850cc26ffd9f86593d83f1bb67787e.jpg,TP,0.9791294391101159,1.0,0.0,0.9399534463882446,1.335559265442404,1.3294929725698756,326.25,23.0,607.75,622.0,324.88189697265625,24.097900390625,605.4810180664062,625.8310546875
143_jpg.rf.0a850cc26ffd9f86593d83f1bb67787e.jpg,TP,0.9728979419060447,0.0,1.0,0.9391704201698303,1.3333333333333335,1.3323607360187102,38.0,19.0,316.0,619.0,36.00506591796875,23.7381591796875,317.09228515625,624.1761474609375
143_jpg.rf.41f529ff3914980014230060ec7263f3.jpg,TP,0.8598056682215983,0.0,0.0,0.9216933846473694,1.3513513513513513,1.3808355133633594,114.25,19.0,517.75,611.0,132.60821533203125,28.840576171875,487.1092529296875,608.199951171875
144_jpg.rf.6dea04477856a8b115986f08af3dd1ff.jpg,TP,0.9748268493463009,0.0,0.0,0.9179266095161438,1.3223140495867767,1.3064576818130849,230.0,18.0,451.0,623.0,227.7276611328125,10.9468994140625,450.2850341796875,623.2897338867188
144_jpg.rf.6dea04477856a8b115986f08af3dd1ff.jpg,TP,0.938157550247236,3.0,3.0,0.8186321258544922,1.3900955690703736,1.3948789026907227,413.0,10.25,547.0,585.75,416.56671142578125,15.55718994140625,544.1497192382812,589.0836791992188
144_jpg.rf.6dea04477856a8b115986f08af3dd1ff.jpg,TP,0.932018963289334,4.0,4.0,0.7624326348304749,1.465201465201465,1.5326670478689506,510.25,17.0,629.75,563.0,510.49224853515625,15.034423828125,631.7730102539062,537.0003662109375
144_jpg.rf.6dea04477856a8b115986f08af3dd1ff.jpg,TP,0.9282563167871147,1.0,2.0,0.8207066655158997,1.4134275618374559,1.3995162255771754,131.0,24.0,258.0,590.0,134.80355834960938,18.0933837890625,262.32373046875,589.719482421875
144_jpg.rf.6dea04477856a8b115986f08af3dd1ff.jpg,TP,0.9224510784211027,2.0,1.0,0.8755778074264526,1.5238095238095237,1.52097502445568,7.0,21.0,162.0,546.0,5.8995513916015625,20.785400390625,151.24488830566406,546.7637939453125
144_jpg.rf.6dea04477856a8b115986f08af3dd1ff.jpg,FP,,,5.0,0.2529022991657257,,1.5254560004543594,,,,,595.69970703125,10.8260498046875,640.0,535.2593994140625
146_jpg.rf.3d12e05b82ab51efa7498e3a5a7dc4c1.jpg,TP,0.963733111601797,0.0,0.0,0.9222373366355896,1.3582342954159592,1.3543611737948391,152.0,49.0,444.0,638.0,145.27642822265625,48.63177490234375,447.40087890625,639.316162109375
14_jpg.rf.6f5dfd4bd9e8fdf333ab90ecad63051f.jpg,TP,0.9032388828215725,0.0,0.0,0.9224920868873596,2.2792022792022792,2.2310644127251287,239.0,253.0,416.0,604.0,228.87181091308594,250.86181640625,420.6944580078125,609.43505859375
160_jpg.rf.18c6564c0ab8ac713738fb43eaac574b.jpg,TP,0.9505953156552824,0.0,0.0,0.9326289892196655,1.5414258188824663,1.527102480562858,162.0,57.0,484.0,576.0,156.46485900878906,59.5701904296875,479.2967529296875,583.4381103515625
162_jpg.rf.ea31304d4d122ca85047a09d165f3259.jpg,TP,0.9501423573333317,0.0,0.0,0.9270592927932739,1.3289036544850499,1.2954279907405046,86.0,0.0,492.0,602.0,80.13784790039062,0.0,496.6782531738281,617.5565185546875
163_jpg.rf.8da210de6146fa911f2b7645dbb6163a.jpg,TP,0.979669259686228,0.0,0.0,0.9445888996124268,1.3201320132013203,1.296139467897725,123.25,34.0,468.75,640.0,123.14337158203125,22.664306640625,469.27020263671875,639.8818359375
163_jpg.rf.dfd640d25ae4be9e847b46c47237b0f6.jpg,TP,0.969921552273599,0.0,0.0,0.938597559928894,1.26883425852498,1.265219420083312,61.25,8.75,488.75,639.25,54.78916931152344,7.6986083984375,494.290771484375,640.0
164_jpg.rf.c94dd4c2958cb7d053786eb7cec28b1f.jpg,TP,0.9720663825664216,0.0,0.0,0.8939071297645569,1.6632016632016633,1.657781538410947,34.25,120.0,157.75,601.0,31.332046508789062,118.47430419921875,157.96694946289062,601.0469360351562
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.9713764269870581,2.0,0.0,0.9201547503471375,1.5564202334630348,1.5655532888405028,0.0,126.0,173.0,640.0,0.1504058837890625,128.68067932128906,176.92779541015625,639.68212890625
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.9681556237011298,4.0,4.0,0.8181881308555603,2.0860495436766624,2.0509957356463784,325.25,96.25,440.75,479.75,323.90966796875,93.64517211914062,441.2039794921875,483.6996154785156
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.963847255645942,0.0,2.0,0.8809404969215393,1.714898177920686,1.7191979520253766,361.0,137.75,520.0,604.25,356.90631103515625,135.74949645996094,519.9234008789062,601.082763671875
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.9521721534507258,3.0,1.0,0.8826150298118591,1.8181818181818181,1.7554983799188355,492.0,137.0,640.0,577.0,494.1141662597656,124.62159729003906,639.9954833984375,580.3326416015625
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.9516546531244464,1.0,3.0,0.8773624300956726,1.7112299465240641,1.6989120621952793,185.0,115.25,336.0,582.75,187.47918701171875,116.82073974609375,333.13922119140625,587.7103271484375
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.8429969218314478,7.0,7.0,0.4008197784423828,2.1052631578947367,2.1181987618091376,165.75,73.0,290.25,453.0,168.39004516601562,73.19482421875,273.988037109375,450.87420654296875
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.8173713324506394,11.0,6.0,0.7658891677856445,9.302325581395348,10.533997280346162,350.0,554.0,479.0,640.0,341.33453369140625,563.9715576171875,482.07733154296875,639.9161376953125
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.7965908672899406,13.0,9.0,0.2770289480686188,9.876543209876543,10.95395847470942,188.75,558.0,323.25,639.0,199.39466857910156,566.9402465820312,325.8370361328125,639.9732055664062
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.7922676926996643,12.0,5.0,0.7891926169395447,8.16326530612245,9.442030405366467,478.0,542.0,598.0,640.0,486.35906982421875,555.0850830078125,600.1152954101562,639.8126220703125
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,TP,0.7054409911283644,6.0,8.0,0.3335839807987213,3.8095238095238098,3.152454581487796,44.25,75.0,181.75,285.0,30.462234497070312,71.427001953125,171.74876403808594,325.197509765625
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,FN,,5.0,,,8.16326530612245,,444.25,91.0,557.75,189.0,,,,
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,FN,,8.0,,,5.797101449275362,,289.0,64.0,387.0,202.0,,,,
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,FN,,9.0,,,9.35672514619883,,388.0,59.25,470.0,144.75,,,,
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,FN,,10.0,,,4.938271604938271,,310.75,478.0,393.25,640.0,,,,
167_jpg.rf.3ef4a127e2533dd22c5f8cdb49b931a6.jpg,FN,,14.0,,,9.090909090909092,,21.25,42.0,124.75,130.0,,,,
169_jpg.rf.5937aa704818bc36835c9946a469e446.jpg,TP,0.973399166206817,0.0,0.0,0.939280092716217,1.335559265442404,1.3243989218241687,168.0,33.0,519.0,632.0,165.08489990234375,34.8865966796875,517.5645751953125,638.9342041015625
16_png_jpg.rf.e21341359c7b931cc64bbcbc01d4c009.jpg,TP,0.9854630372871078,0.0,0.0,0.9360458254814148,1.5180265654648957,1.51550521908816,182.0,48.0,497.0,575.0,182.4095458984375,50.52880859375,497.66522216796875,578.4055786132812
170_jpg.rf.105b01779089b099700c62d793dc803d.jpg,TP,0.9739387629430667,0.0,0.0,0.9227708578109741,1.8979833926453145,1.871376823750746,0.25,34.25,267.75,455.75,0.0,33.605712890625,270.80767822265625,461.09844970703125
170_jpg.rf.105b01779089b099700c62d793dc803d.jpg,TP,0.9062839693510716,2.0,2.0,0.8998462557792664,2.841918294849023,2.7622926152001965,358.25,261.25,553.75,542.75,352.05316162109375,256.0858154296875,561.7252197265625,545.7003173828125
170_jpg.rf.105b01779089b099700c62d793dc803d.jpg,TP,0.9027451489269849,1.0,1.0,0.9028835296630859,2.4653312788906008,2.378402036535777,137.25,175.75,358.75,500.25,135.83355712890625,172.1226806640625,372.54461669921875,508.48297119140625
170_jpg.rf.105b01779089b099700c62d793dc803d.jpg,TP,0.8767214057897568,3.0,3.0,0.8509950637817383,2.1476510067114094,2.070395860219215,282.0,114.75,496.0,487.25,267.97052001953125,112.48828125,503.28131103515625,498.8878173828125
172_jpg.rf.538cb93afa8df12d259f57dedb2ee94e.jpg,TP,0.9571922702734784,0.0,0.0,0.94952392578125,1.3900955690703736,1.3602112877030765,81.75,40.25,578.25,615.75,74.99513244628906,33.4876708984375,582.548583984375,621.631591796875
172_jpg.rf.cd4c7471ce4046710ec1ae34cdd917fc.jpg,TP,0.96984704198364,0.0,0.0,0.9376519918441772,1.36986301369863,1.361690810415472,100.0,56.0,469.0,640.0,94.77293395996094,52.3731689453125,472.8199462890625,639.8780517578125
175_jpg.rf.5d7879764748b73d6ceac71a88c55420.jpg,TP,0.9623617567357945,0.0,0.0,0.9300709962844849,1.9300361881785284,1.9204445951140912,177.0,187.75,456.0,602.25,178.92947387695312,190.30137634277344,460.0252990722656,606.87158203125
176_jpg.rf.86b6ac6021a107a78d587ea43905619a.jpg,TP,0.9838817627808472,0.0,0.0,0.9370543360710144,1.7297297297297296,1.73946146062435,63.0,62.75,484.0,525.25,60.85969543457031,62.14418029785156,482.74737548828125,522.056640625
17_png_jpg.rf.0dc88e9b726c774eebf1d884b080fe4e.jpg,TP,0.9823772547203816,0.0,0.0,0.9471997022628784,1.415929203539823,1.4038447429456726,116.0,36.0,505.0,601.0,117.6951904296875,35.2591552734375,506.90228271484375,605.1227416992188
182_jpg.rf.ad738b16c43bc64cd344c3beb19564cf.jpg,TP,0.9708427300847573,0.0,0.0,0.9185420274734497,1.7278617710583155,1.7272658866964077,201.75,44.0,434.25,507.0,198.48040771484375,46.502044677734375,433.188720703125,509.6617736816406
185_jpg.rf.6b19de34df9c433f43a9195754d7a77e.jpg,TP,0.9839376580532121,0.0,0.0,0.9708161950111389,1.2738853503184713,1.2695839563146576,8.75,3.0,635.25,631.0,13.041748046875,1.48773193359375,631.54052734375,631.6154174804688
186_jpg.rf.300d41250f9bc0b8ce7985d59d0884e3.jpg,TP,0.9434494313900251,0.0,0.0,0.9264489412307739,1.6260162601626016,1.5701963619966768,67.25,120.0,564.75,612.0,62.50331115722656,111.26007080078125,571.7210693359375,620.75048828125
187_jpg.rf.69aef6851930b5b7b631f9fe8064a3b1.jpg,TP,0.949281464383406,0.0,1.0,0.905309796333313,2.73037542662116,2.6713296183865056,89.0,136.0,277.0,429.0,88.36054229736328,133.39085388183594,282.12225341796875,432.8671875
187_jpg.rf.69aef6851930b5b7b631f9fe8064a3b1.jpg,TP,0.9202615237812212,1.0,0.0,0.9168105125427246,2.219140083217753,2.203024789071201,273.75,97.75,470.25,458.25,265.656005859375,101.190673828125,473.7467041015625,464.3277587890625
190_jpg.rf.8522cbba4f95ecff509a215e2b80ee15.jpg,TP,0.9747191270079042,0.0,0.0,0.9466189742088318,1.2759170653907497,1.2635175127583727,43.0,13.0,519.0,640.0,39.96299743652344,6.846923828125,523.56298828125,640.0
191_jpg.rf.93cf91c8e1724a4c0a148bffb6e29abd.jpg,TP,0.9927088422596699,0.0,0.0,0.9657911658287048,1.25,1.2570708557263945,38.0,0.0,640.0,640.0,37.05303955078125,0.0,639.9312744140625,636.4000854492188
193_jpg.rf.383bef607eb2e698c43ccab1e7aaf8c6.jpg,TP,0.9772684090652003,0.0,0.0,0.8995142579078674,1.557935735150925,1.539287220012425,11.25,68.25,622.75,581.75,15.11090087890625,68.7535400390625,621.0596313476562,588.474609375
19_jpg.rf.41fdec7dec96659ee8c26b573aa371a8.jpg,TP,0.97118433675136,1.0,0.0,0.9260438680648804,2.3529411764705883,2.3310155137234734,354.25,210.0,537.75,550.0,354.24896240234375,204.40399169921875,538.83056640625,547.60205078125
19_jpg.rf.41fdec7dec96659ee8c26b573aa371a8.jpg,TP,0.9656997120055788,0.0,1.0,0.9253334999084473,1.7075773745997864,1.6771949876090104,51.75,117.75,260.25,586.25,48.80072021484375,116.20208740234375,259.634765625,593.18896484375
20210719_143536_jpg.rf.533b475cd6819ca917c29b353aafc1a2.jpg,TP,0.9809577055861576,5.0,2.0,0.8788420557975769,2.3289665211062593,2.304731110674156,509.25,86.25,614.75,429.75,509.72857666015625,84.73008728027344,614.2982788085938,431.8421630859375
20210719_143536_jpg.rf.533b475cd6819ca917c29b353aafc1a2.jpg,TP,0.9734612966935123,1.0,0.0,0.8927591443061829,2.649006622516556,2.650932150359176,114.75,138.0,203.25,440.0,116.09808349609375,139.36453247070312,203.5430908203125,441.1451721191406
20210719_143536_jpg.rf.533b475cd6819ca917c29b353aafc1a2.jpg,TP,0.9681498570279082,0.0,3.0,0.8777841329574585,2.73037542662116,2.692129948179292,41.25,140.0,116.75,433.0,42.24266052246094,139.6715087890625,117.14439392089844,436.833984375
20210719_143536_jpg.rf.533b475cd6819ca917c29b353aafc1a2.jpg,TP,0.9615074505378833,7.0,1.0,0.8885596990585327,2.4844720496894412,2.503727741002324,267.75,115.0,354.25,437.0,268.8504333496094,114.67514038085938,352.8329162597656,434.1986999511719
20210719_143536_jpg.rf.533b475cd6819ca917c29b353aafc1a2.jpg,TP,0.9567074571596205,3.0,7.0,0.7682044506072998,5.818181818181818,5.834951346098328,17.0,145.25,48.0,282.75,17.187898635864258,147.34906005859375,48.33387756347656,284.4538879394531
20210719_143536_jpg.rf.533b475cd6819ca917c29b353aafc1a2.jpg,TP,0.9373881128178393,2.0,5.0,0.8651975989341736,2.9038112522686026,2.875440293019721,205.0,151.25,269.0,426.75,206.3131103515625,153.1781005859375,270.3355712890625,431.3963623046875
20210719_143536_jpg.rf.533b475cd6819ca917c29b353aafc1a2.jpg,TP,0.9157273119206516,6.0,4.0,0.8660959601402283,2.3952095808383236,2.357786745337508,416.0,98.0,513.0,432.0,418.756103515625,95.08656311035156,508.8917236328125,434.3878173828125
20210719_143536_jpg.rf.533b475cd6819ca917c29b353aafc1a2.jpg,TP,0.8901731066809947,8.0,6.0,0.861293375492096,2.816901408450704,2.7923562145967677,348.75,135.0,423.25,419.0,351.7601318359375,135.35980224609375,418.76275634765625,421.856201171875
20210719_143536_jpg.rf.533b475cd6819ca917c29b353aafc1a2.jpg,TP,0.7719012616736943,4.0,8.0,0.5980499386787415,2.925045703839123,2.7595249739831313,591.0,108.25,631.0,381.75,583.39453125,109.9539794921875,630.35546875,399.85894775390625
20210719_144951_jpg.rf.73644e44b1319df3172b32789b414c7a.jpg,TP,0.9636895057423567,7.0,0.0,0.8605416417121887,3.738317757009346,3.717736569183109,439.0,326.0,534.0,540.0,437.55218505859375,325.8702392578125,535.5889282226562,541.054931640625
20210719_144951_jpg.rf.73644e44b1319df3172b32789b414c7a.jpg,TP,0.9621971529702029,19.0,18.0,0.8031377792358398,8.465608465608465,8.361780731643055,283.75,155.75,336.25,250.25,284.04547119140625,156.48779296875,336.52276611328125,252.16119384765625
20210719_144951_jpg.rf.73644e44b1319df3172b32789b414c7a.jpg,TP,0.9463606348231236,11.0,7.0,0.8393662571907043,5.947955390334572,5.9633261266770035,385.0,415.75,444.0,550.25,382.49530029296875,416.45550537109375,444.36236572265625,550.6088256835938
20210719_144951_jpg.rf.73644e44b1319df3172b32789b414c7a.jpg,TP,0.9291873452769608,9.0,11.0,0.8273313045501709,7.476635514018692,7.334767397352876,288.0,342.0,344.0,449.0,285.8817443847656,340.8292236328125,345.0058898925781,449.8988037109375
20210719_144951_jpg.rf.73644e44b1319df3172b32789b414c7a.jpg,TP,0.9283319401578392,0.0,14.0,0.8167726397514343,7.048458149779735,7.371650483252767,444.75,226.25,511.25,339.75,443.4400329589844,225.7738037109375,511.0921936035156,334.29766845703125
20210719_144951_jpg.rf.73644e44b1319df3172b32789b414c7a.jpg,TP,0.9279734657845062,12.0,1.0,0.8557681441307068,7.339449541284404,7.3093665758423745,318.25,446.0,375.75,555.0,315.9127197265625,444.68865966796875,376.6800537109375,554.1372680664062
20210719_144951_jpg.rf.73644e44b1319df3172b32789b414c7a.jpg,TP,0.9217976938931061,22.0,15.0,0.814530611038208,6.86695278969957,7.350676072980719,390.75,164.75,453.25,281.25,390.1374816894531,166.86514282226562,453.5371398925781,275.69866943359375
